CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
197	5921	73	0.7607	0.001
3080	3467	74	1.0	0.000
604	4835	77	0.9215	0.000
6269	16724	77	0.9245	0.000
4835	6269	77	0.8717	0.000
879	4378	77	0.9794	0.000
1417	4378	77	1.0	0.000
4378	5085	77	0.8796	60.995
2006	9499	77	0.8345	-74.016
1417	5085	77	0.8796	60.995
1417	2828	77	0.8648	-6.994
1096	7131	77	0.853	-64.031
879	5085	77	0.8832	60.995
1664	2006	77	0.8773	28.031
1096	3680	77	0.8325	1.979
10088	16724	77	0.9596	0.000
172	7131	77	0.8853	15.995
2006	5085	77	0.8594	27.995
5085	6269	77	0.8327	-1.990
604	876	77	0.8686	0.010
604	10088	77	0.9289	-0.000
405	7131	77	0.853	-168.068
172	405	77	0.8528	184.064
876	6269	77	0.8475	-0.010
876	10088	77	0.8644	-0.010
2828	4378	77	0.8648	6.994
6269	10088	77	0.9502	-0.000
4835	10088	77	0.8667	-0.000
1664	9499	77	0.8219	-45.984
876	16724	77	0.8622	-0.010
879	1417	77	0.9794	0.000
172	2828	77	0.8368	87.011
604	6269	77	0.9319	0.000
604	16724	77	0.9117	0.000
9373	10261	78	0.9283	0.000
8733	9278	78	0.9222	0.000
7544	10261	78	0.8119	-0.073
3183	8492	78	0.7853	23.041
959	3748	78	0.9591	0.000
3183	8957	78	0.7939	0.021
2469	3183	78	0.7657	-0.073
3183	9278	78	0.788	0.021
1274	9373	78	0.7751	-0.036
3183	3748	78	0.84	0.000
3183	9373	78	0.8051	0.021
8957	9373	78	0.9151	0.000
7544	9278	78	0.7984	-0.073
7544	9373	78	0.7958	-0.073
9278	10261	78	0.9079	0.000
8957	10261	78	0.9138	0.000
8733	9373	78	0.9383	0.000
2469	10261	78	0.7955	-0.051
3183	10261	78	0.8009	0.021
1274	8733	78	0.7958	-0.036
7544	8733	78	0.8241	-0.073
8733	10261	78	0.9249	0.000
8957	9278	78	0.898	0.000
9278	9373	78	0.9129	0.000
2469	8733	78	0.7695	-0.051
3183	8733	78	0.7992	0.021
2469	9278	78	0.8067	-0.051
959	3183	78	0.8696	0.000
8733	8957	78	0.906	0.000
1274	9278	78	0.7805	-0.036
7544	8957	78	0.7926	-0.073
2469	9373	78	0.7761	-0.051
623	4137	79	0.8941	-70.078
1305	2878	79	0.8402	-42.011
68	165	79	0.9809	-56.063
165	3494	79	0.867	0.000
211	1305	79	0.85	0.000
165	4137	79	0.9127	14.016
623	4432	79	0.8401	-70.078
3494	13906	79	0.8339	0.000
2860	4432	79	0.8421	42.047
1696	3599	79	0.8375	-28.031
1696	13906	79	0.8414	-46.042
4540	11616	79	1.0	-0.000
68	4137	79	0.9173	-42.047
1305	14273	79	0.9122	-28.032
2860	3140	79	0.9085	-28.031
1620	4458	79	0.8699	14.016
1143	13906	79	0.8977	-42.047
2860	4137	79	0.8945	42.047
1696	4432	79	0.8305	-32.026
165	4432	79	0.8764	14.016
969	4458	79	0.8461	-42.047
68	2860	79	0.9033	-84.094
3140	4432	79	0.8693	70.078
1143	8372	79	0.8588	-17.024
211	969	79	0.9299	28.031
165	3140	79	0.9505	-56.062
4432	11616	79	0.8478	0.000
2860	3494	79	0.846	28.031
165	13906	79	0.9027	0.000
68	13906	79	0.9205	-56.063
623	3494	79	0.8449	-84.094
623	2860	79	0.8939	-112.125
211	1620	79	0.9411	-28.031
68	969	79	0.8709	44.026
165	2860	79	0.8964	-28.031
68	623	79	0.9448	28.031
1305	1620	79	0.8256	-28.031
623	3140	79	0.925	-140.156
1620	13906	79	0.8369	-44.026
1143	3140	79	0.9497	-98.110
211	1696	79	0.8625	-26.016
165	1620	79	0.8756	44.026
1143	4137	79	0.9062	-28.031
3494	4137	79	0.8474	14.016
4432	4540	79	0.8478	0.000
211	1143	79	0.8807	-30.010
623	8372	79	0.8382	-59.071
623	13906	79	0.8813	-84.094
3140	4137	79	0.9173	70.078
4137	13906	79	0.8831	-14.016
969	1620	79	0.8987	-56.063
165	623	79	0.9423	84.094
68	3140	79	0.9531	-112.125
211	2878	79	0.8446	-42.010
4137	4432	79	0.8447	0.000
211	4458	79	0.8886	-14.016
3140	3494	79	0.8877	56.063
1143	2860	79	0.8923	-70.078
3140	13906	79	0.9064	56.063
1143	3494	79	0.8678	-42.047
1696	4137	79	0.8417	-32.026
68	1696	79	0.8851	-10.021
165	1143	79	0.9487	42.047
623	1143	79	0.9266	-42.047
2860	13906	79	0.8607	28.031
68	1143	79	0.9517	-14.016
68	4432	79	0.8807	-42.047
10189	12005	80	0.8924	33.985
9128	12005	80	0.7396	19.969
9072	12841	81	0.8294	162.052
13269	13578	82	0.9518	-0.000
13116	13269	82	0.8098	-342.119
7814	13116	82	0.9268	0.000
14133	14996	82	0.835	0.000
13116	14996	82	0.7549	144.043
13116	16242	82	0.8015	-342.118
7814	13578	82	0.8129	-342.119
11555	13116	82	0.8076	342.117
10662	13116	82	0.9375	0.000
10662	13578	82	0.802	-342.119
11555	13578	82	0.9521	-0.002
11555	16242	82	0.9431	-0.001
7814	10662	82	0.9308	-0.000
10662	13269	82	0.7996	-342.119
7814	16242	82	0.7979	-342.118
11555	13269	82	0.9594	-0.002
10662	11555	82	0.8085	-342.117
7814	13269	82	0.8251	-342.119
13578	16242	82	0.9461	0.001
13269	16242	82	0.9447	0.001
10662	16242	82	0.7968	-342.118
7814	14996	82	0.7416	144.043
7814	11555	82	0.8217	-342.117
13116	13578	82	0.8	-342.119
10662	14996	82	0.7528	144.043
2136	3055	83	0.7434	-28.031
523	5165	83	0.8659	-0.036
590	7815	83	0.869	2.016
627	3055	83	0.8068	-26.015
1722	6058	83	0.7064	-40.031
3055	6058	83	1.0	0.000
627	696	83	0.8695	28.031
696	2069	83	0.8334	154.135
4658	5007	83	0.7197	154.134
1877	4839	83	0.9356	0.000
627	14579	83	0.7988	-198.162
590	2240	83	0.8603	-28.031
1722	5135	83	0.7821	2.015
2484	5007	83	0.7197	154.134
627	2234	83	0.8724	2.016
696	2068	83	0.8334	154.135
949	11047	83	0.8812	-0.033
3055	4658	83	0.7868	-172.147
5007	7815	83	0.7063	218.189
2241	4844	83	0.8808	0.000
2234	4658	83	0.8028	-200.177
627	2136	83	0.8541	2.015
2853	3055	83	0.7153	-11.999
1722	2853	83	0.7993	-28.032
590	2241	83	0.8603	-28.031
2068	2069	83	1.0	0.000
2671	7815	83	1.0	0.000
949	13539	83	0.8812	-0.033
2853	6058	83	0.7153	-11.999
1467	2484	83	0.7361	-228.208
2136	5007	83	0.7311	-46.043
1722	3055	83	0.7064	-40.031
2240	4844	83	0.8808	0.000
2136	7815	83	0.7703	172.146
2853	5135	83	0.7866	30.047
696	4882	83	0.8247	-44.026
5007	5009	83	0.7028	200.177
2511	5367	83	0.7598	2.016
590	779	83	0.8772	-0.001
523	949	83	0.8964	28.028
1722	2484	83	0.7602	-212.178
696	1467	83	0.8906	2.015
63	1126	83	0.9191	14.015
1467	5135	83	0.7939	-14.016
2484	4658	83	1.0	0.000
627	2853	83	0.8249	-14.016
1126	4908	83	0.9723	0.035
2234	14579	83	0.7604	-200.178
2234	6100	83	0.7214	-18.011
1722	4658	83	0.7602	-212.178
1467	4658	83	0.7361	-228.208
4908	5115	83	0.8857	-40.031
1467	5367	83	0.7794	14.016
627	1722	83	0.896	14.016
11047	13539	83	1.0	0.000
2136	2671	83	0.7703	172.146
590	5115	83	0.9638	0.036
2240	2241	83	1.0	0.000
590	5471	83	0.835	-0.000
2234	6058	83	0.8116	-28.031
627	2371	83	0.8581	156.150
2484	6058	83	0.7868	172.147
63	590	83	0.8963	-26.016
696	2484	83	0.7596	-226.193
1838	4882	83	0.7504	-170.130
696	1877	83	0.8501	114.068
590	2234	83	0.8133	-170.129
4658	6058	83	0.7868	172.147
2136	6058	83	0.7434	-28.031
696	4658	83	0.7596	-226.193
2484	3055	83	0.7868	172.147
2136	2484	83	0.7685	-200.177
2234	2484	83	0.8028	-200.177
627	6058	83	0.8068	-26.015
2234	3055	83	0.8116	-28.031
63	949	83	0.965	0.033
590	2671	83	0.869	2.016
2136	4658	83	0.7685	-200.177
590	627	83	0.809	-172.145
2371	5007	83	0.7374	-200.178
2671	5007	83	0.7063	-218.189
2136	5135	83	0.7665	14.016
2136	2234	83	0.713	0.000
696	2234	83	0.8558	-26.015
975	2783	86	0.8538	-0.008
2783	16970	86	1.0	-0.000
975	16970	86	0.8538	-0.008
2783	11863	86	0.7657	-0.215
975	1165	86	0.7876	-26.995
11863	16970	86	0.7657	0.215
907	1178	87	0.8042	-14.015
907	1089	87	0.8833	27.995
3982	16960	90	0.8292	-14.016
3982	16963	90	1.0	0.000
4000	16960	90	0.8503	-13.017
16960	16964	90	0.8891	-0.999
16963	16964	90	0.7801	-15.015
16960	16965	90	0.8503	13.017
16963	16965	90	0.8261	-0.999
4000	16963	90	0.8261	0.999
3982	4000	90	0.8261	-0.999
3982	16965	90	0.8261	-0.999
16960	16963	90	0.8292	14.016
16964	16965	90	0.8287	14.016
4000	16964	90	0.8287	-14.016
3982	16964	90	0.7801	-15.015
4000	16965	90	1.0	0.000
156	12259	91	0.9625	-0.011
37	15681	91	0.9351	0.000
24	324	91	0.9584	0.000
4427	11770	91	0.9548	0.011
530	6024	91	0.9351	0.000
156	4106	91	0.9318	-28.031
62	1171	91	0.9482	-14.016
20	4429	91	0.9716	-0.011
3586	15833	91	0.8815	-0.000
7715	15833	91	0.8829	-0.000
24	4106	91	0.9442	-46.042
11770	12259	91	0.9689	-0.011
3484	7173	91	0.8423	0.000
37	242	91	0.9411	0.000
530	15681	91	1.0	0.000
35	11329	91	0.9432	-0.000
3290	5222	91	0.8039	-0.000
127	1171	91	0.9516	-14.016
24	7426	91	0.9494	0.000
20	12259	91	0.9613	-0.011
652	2689	91	0.8589	-0.000
1171	10071	91	0.9309	14.016
35	4429	91	0.9577	-0.011
2921	3849	91	0.9229	0.000
530	7426	91	0.9451	0.000
6715	10071	91	0.9419	0.000
5222	15833	91	0.8635	-0.000
7715	7833	91	0.9302	-0.000
62	242	91	0.9476	32.026
1725	7833	91	0.9302	-0.000
2689	7715	91	0.9302	0.000
2301	4106	91	0.9373	-14.016
4374	5222	91	0.8735	-0.000
11329	12259	91	0.9715	-0.011
2874	13809	91	0.8681	0.000
62	4427	91	0.9384	14.004
2689	7833	91	1.0	-0.000
35	4427	91	0.9545	-0.011
242	2921	91	0.9444	0.000
4429	8145	91	0.9739	-0.000
4427	12259	91	0.948	0.000
11329	11770	91	0.9704	-0.000
4429	11329	91	0.9711	0.011
20	62	91	0.9369	-14.016
1481	12259	91	0.9197	-0.011
2921	6024	91	0.9216	0.000
3147	13809	91	0.878	-0.000
37	12773	91	0.9179	0.000
652	1725	91	0.8603	0.000
37	324	91	0.9337	0.000
1481	7833	91	0.8956	-0.000
652	3586	91	0.8496	0.000
324	530	91	0.9563	0.000
7173	7244	91	0.9112	0.000
6024	15681	91	0.9351	0.000
156	11770	91	0.9705	-0.000
1481	1725	91	0.9162	0.000
652	5222	91	0.8356	-0.000
5314	13809	91	0.8606	0.000
1791	7173	91	0.8964	0.000
242	15681	91	0.9613	0.000
4427	4429	91	0.9693	0.000
2921	15681	91	0.9451	0.000
1725	4374	91	0.9024	-0.000
37	530	91	0.9351	0.000
4374	15833	91	0.9195	-0.000
4429	12259	91	0.9709	-0.000
62	10071	91	0.9702	0.000
24	62	91	0.957	-32.026
8145	11329	91	0.9771	0.011
2107	2727	91	0.8631	0.000
3849	7244	91	0.9217	0.000
2063	12773	91	0.9127	-0.000
324	6024	91	0.9354	0.000
1791	7244	91	0.9207	0.000
3849	7173	91	0.8958	0.000
6024	7244	91	0.9099	0.000
3290	4374	91	0.8372	0.000
156	8145	91	0.9817	-0.011
3586	5222	91	0.902	-0.000
5222	7833	91	0.8687	-0.000
35	8145	91	0.9511	-0.011
2921	7426	91	1.0	0.000
324	15681	91	0.9563	0.000
24	530	91	0.9605	0.000
1277	13809	91	0.8855	0.000
1725	7715	91	1.0	-0.000
24	2921	91	0.9494	0.000
4374	7715	91	0.9024	-0.000
1171	2301	91	0.9309	14.016
2301	10071	91	1.0	0.000
1481	2689	91	0.8956	-0.000
324	7426	91	0.9461	0.000
3290	15833	91	0.8381	-0.000
5222	7715	91	0.8518	0.000
127	242	91	0.9541	32.026
20	156	91	0.9846	-0.000
2063	7244	91	0.895	-0.000
652	4374	91	0.8567	0.000
127	4106	91	0.963	-14.016
4427	11329	91	0.9604	0.011
3147	5314	91	0.8736	-0.000
1171	4106	91	0.9644	0.000
2727	15833	91	0.8446	-0.001
2107	3290	91	0.8834	-0.000
652	7833	91	0.8589	-0.000
324	2921	91	0.9461	0.000
3586	4374	91	0.9027	0.000
1725	5222	91	0.8518	-0.000
2063	5951	91	0.8899	0.000
1277	6715	91	0.9254	0.000
35	156	91	0.9467	-0.000
6024	7426	91	0.9216	0.000
7426	15681	91	0.9451	0.000
1725	15833	91	0.8829	-0.000
242	7426	91	0.9444	0.000
4106	10071	91	0.9373	14.016
127	2301	91	0.9544	0.000
1725	2689	91	0.9302	-0.000
8145	11770	91	0.9743	0.011
3849	7426	91	0.9229	0.000
156	11329	91	0.9752	0.000
324	12773	91	0.9295	0.000
62	2301	91	0.9702	0.000
35	11770	91	0.9397	-0.000
156	4427	91	0.9617	-0.011
20	8145	91	0.9843	-0.011
4429	11770	91	0.968	0.011
2727	5222	91	0.8085	-0.000
6024	12773	91	0.934	0.000
127	4427	91	0.9448	14.004
2689	4374	91	0.8653	0.000
20	35	91	0.9548	0.000
24	15681	91	0.9605	0.000
3703	5314	91	0.8219	0.000
2874	3147	91	0.8676	0.000
1481	7715	91	0.9162	0.000
20	11770	91	0.9703	-0.000
1725	3586	91	0.9203	-0.000
24	37	91	0.9478	-0.000
2689	3586	91	0.9494	0.000
652	7715	91	0.8603	-0.000
20	127	91	0.9402	-14.016
2689	5222	91	0.8687	0.000
4427	8145	91	0.961	0.000
242	530	91	0.9613	0.000
2301	6715	91	0.9419	0.000
8145	12259	91	0.9676	-0.000
20	11329	91	0.9749	-0.000
2727	3290	91	0.9254	-0.000
127	156	91	0.9364	14.015
652	2727	91	0.7661	0.000
3147	3703	91	0.8554	-0.000
3586	7833	91	0.9494	-0.000
242	6024	91	0.9404	0.000
4374	7833	91	0.8653	-0.000
35	12259	91	0.9355	-0.011
530	2921	91	0.9451	0.000
3586	7715	91	0.9203	-0.000
156	4429	91	0.9651	-0.011
242	324	91	0.9553	0.000
62	6715	91	0.9413	0.000
20	4427	91	0.9652	-0.011
62	4106	91	0.9593	-14.016
2874	5314	91	0.8317	0.000
24	127	91	0.9576	-32.026
1791	3849	91	0.9149	0.000
2874	3703	91	0.8445	0.000
62	127	91	0.976	0.000
652	15833	91	0.8386	-0.000
24	242	91	0.983	0.000
127	10071	91	0.9544	0.000
7264	7619	92	1.0	0.000
8717	9361	93	0.786	0.000
8738	10191	94	0.8048	0.000
8738	10044	94	0.8151	23.964
10044	10191	94	0.8144	-23.964
3793	16428	95	0.7063	0.000
3793	3794	95	0.704	0.000
607	2311	98	0.8097	0.000
1564	7416	99	0.9472	0.000
7416	9485	99	1.0	0.000
1564	9485	99	0.9472	0.000
722	1903	100	0.7565	0.000
11735	11801	101	0.9492	0.037
6081	14381	102	0.8724	-0.000
973	8004	102	0.8677	-0.000
973	4681	102	0.7771	-79.967
6215	8937	102	0.8508	-28.031
5004	14381	102	0.8473	-0.011
7221	9598	102	0.9269	0.000
4681	9598	102	0.9441	0.000
5004	6081	102	0.838	-0.011
973	6081	102	1.0	0.000
5004	8004	102	0.8403	-0.011
6215	8004	102	0.8719	0.000
8004	14381	102	0.8751	0.000
6081	9598	102	0.7775	-79.967
973	14381	102	0.8724	-0.000
5004	6215	102	0.8512	-0.011
973	8937	102	0.8297	-28.031
6215	14381	102	0.8763	0.000
6081	6215	102	0.9724	-0.000
4681	6081	102	0.7771	79.967
6081	8937	102	0.8297	-28.031
973	5004	102	0.838	0.011
4681	7221	102	0.9592	0.000
6081	8004	102	0.8677	-0.000
973	9598	102	0.7775	-79.967
973	6215	102	0.9724	-0.000
1177	1780	103	0.8768	-0.000
263	4979	103	0.7635	-0.983
263	368	103	0.9429	-0.000
263	1780	103	0.7994	-0.000
368	1780	103	0.8255	0.000
4979	5176	103	0.8297	-0.000
1866	2314	104	1.0	0.000
4018	4150	105	0.7017	-19.990
4150	6137	105	0.8905	18.011
2685	4150	105	0.8136	17.026
5153	6137	105	0.7075	2.015
3932	6137	105	0.7918	0.000
2512	6137	105	0.7158	20.027
4018	6137	105	0.7008	-1.979
2685	6137	105	0.7557	35.037
4150	5902	105	0.721	-0.000
3932	4150	105	0.7123	-18.011
2512	4150	105	0.7558	2.016
2512	5153	105	0.7202	18.011
5583	13944	106	0.9444	0.000
5583	16499	106	0.9437	0.000
14869	16499	106	0.9437	0.000
5583	14869	106	1.0	0.000
13944	16499	106	0.9362	0.000
13944	14869	106	0.9444	0.000
972	15153	107	0.7812	162.053
972	16739	107	0.7812	162.053
15142	16739	107	0.9212	0.000
12426	15142	107	0.9184	-0.000
15153	16739	107	1.0	0.000
14922	15142	107	0.9212	-0.000
899	15142	107	0.9227	-0.000
899	972	107	0.7902	-162.053
899	14922	107	0.9103	-0.000
899	16739	107	0.9103	0.000
12426	15153	107	0.9173	0.000
972	14922	107	0.7812	162.053
12426	16739	107	0.9173	0.000
14922	16739	107	1.0	0.000
899	12426	107	0.9131	-0.000
972	12426	107	0.7817	162.052
12426	14922	107	0.9173	0.000
15142	15153	107	0.9212	0.000
14922	15153	107	1.0	0.000
899	15153	107	0.9103	-0.000
164	972	107	0.7915	-57.058
104	164	107	0.84	-162.053
972	15142	107	0.797	162.052
2094	2440	108	0.7389	0.000
1621	9099	109	0.7609	-42.046
3537	12256	109	0.7779	-191.080
1621	3537	109	0.859	0.000
4101	8601	109	0.9026	0.000
4101	12444	109	0.764	-17.026
3537	4101	109	0.7696	26.016
1621	12256	109	0.8108	-191.080
3537	8714	109	0.8093	-18.011
4101	4139	109	0.7867	15.995
4139	8739	109	0.7642	0.000
4139	8601	109	0.7635	-15.995
9084	9099	109	0.969	0.000
1511	1569	110	0.71	-0.000
3439	6263	111	1.0	-0.000
93	9146	112	0.7177	0.009
64	94	112	0.7128	-180.063
1509	4813	112	0.7417	-18.003
94	1400	112	0.7063	18.011
93	4813	112	0.7899	-15.970
1509	3856	112	0.7106	-20.026
3856	4813	112	0.7125	2.023
64	3856	112	0.7835	-2.016
64	4813	112	0.9479	0.008
94	4813	112	0.7784	180.071
64	1509	112	0.7668	18.011
3856	4634	112	0.8663	-182.079
64	93	112	0.7241	15.977
5827	8385	113	0.7715	0.000
8385	15126	113	0.8282	0.000
5976	15126	113	0.7887	-0.032
5769	5976	113	0.8094	0.000
4523	13841	113	0.8517	0.000
3761	15245	113	0.8406	0.032
5976	8385	113	0.7915	-0.032
5769	15126	113	0.8018	-0.032
4523	5769	113	0.8493	0.000
5976	11032	113	0.7443	-0.032
3761	15126	113	0.8718	0.000
4523	15126	113	0.8787	-0.032
4523	5976	113	0.7965	0.000
5827	11032	113	0.8376	0.000
8400	13841	113	0.8588	0.000
5769	13841	113	0.8218	0.000
11032	15245	113	0.8029	0.032
5827	13841	113	0.8091	0.032
3761	13841	113	0.8498	0.032
4523	11032	113	0.7975	-0.032
8400	15245	113	0.8554	0.000
8400	15126	113	0.8314	-0.032
4523	5827	113	0.821	-0.032
8385	13841	113	0.8118	0.032
13841	15126	113	0.8372	-0.032
4523	15245	113	0.8774	0.000
3761	5769	113	0.7533	0.032
5976	8400	113	0.8223	0.000
8385	15245	113	0.7991	0.032
5769	8400	113	0.8497	0.000
3761	5827	113	0.8111	0.000
5827	15126	113	0.8444	0.000
5827	8400	113	0.7534	0.032
13841	15245	113	0.9219	0.000
3761	11032	113	0.7963	0.000
4523	8400	113	0.8488	0.000
8385	11032	113	0.7873	0.000
11032	15126	113	0.825	0.000
3761	8385	113	0.8061	0.000
8385	8400	113	0.7753	0.032
5769	8385	113	0.7307	-0.032
11032	13841	113	0.7758	0.032
15126	15245	113	0.8699	0.032
5769	5827	113	0.7604	-0.032
4523	8385	113	0.8173	-0.032
8400	11032	113	0.7221	-0.032
5827	5976	113	0.7569	0.032
5769	15245	113	0.8182	0.000
3761	4523	113	0.8235	0.032
5827	15245	113	0.8374	0.032
5976	15245	113	0.8179	0.000
5976	13841	113	0.8227	0.000
3761	5976	113	0.7782	0.032
3761	8400	113	0.8125	0.032
5769	11032	113	0.7313	-0.032
8587	8732	115	0.9129	0.000
8665	8732	115	0.8808	0.000
8587	8665	115	0.8676	0.000
13952	14060	118	1.0	0.000
11323	13201	119	0.7148	186.064
4107	11334	119	0.8548	0.985
11334	11792	119	0.7843	-0.984
11334	13201	119	0.7032	114.043
11792	11850	119	0.7022	-41.026
8565	11323	119	0.7308	-72.021
11792	13201	119	0.7379	115.028
4107	11792	119	0.7339	0.000
4107	12493	119	0.7102	-72.021
8565	11334	119	0.8441	-0.001
11334	11850	119	0.8331	-42.010
11792	12493	119	0.7629	-72.021
11323	12493	119	0.7515	-0.985
4198	12493	119	0.731	-0.985
8565	11850	119	0.7254	-42.011
4198	11334	119	0.8211	72.021
4107	8565	119	0.8445	0.985
11323	11792	119	0.8532	71.036
4198	11323	119	0.7967	0.000
4198	8565	119	0.766	72.022
4107	11323	119	0.7357	-71.036
11323	11334	119	0.8704	72.021
1632	6122	121	0.9544	0.000
1632	6078	121	0.971	0.000
19	6078	121	0.9043	18.023
19	1632	121	0.9145	18.023
6122	12192	121	0.9442	-0.012
82	12192	121	1.0	0.000
82	6078	121	0.9618	0.013
82	6122	121	0.9442	0.013
19	82	121	0.9039	18.011
82	1632	121	0.9665	0.012
6078	12192	121	0.9618	-0.013
1632	12192	121	0.9665	-0.012
19	12192	121	0.9039	18.011
19	6122	121	0.8784	18.023
6078	6122	121	0.9451	-0.000
3637	7588	122	0.7412	-0.000
793	3015	123	0.9695	0.177
1099	2081	124	0.8716	-0.000
1337	2081	124	0.8003	-45.058
1337	1818	124	0.8948	-45.058
1099	1337	124	0.915	45.058
1337	8169	124	0.7611	0.000
2081	8169	124	0.7478	45.059
1099	8169	124	0.792	45.058
1099	1355	124	0.9183	45.058
1818	2081	124	0.8612	-0.000
1337	1772	124	0.9233	0.000
1099	1772	124	0.9046	45.058
1818	8169	124	0.7971	45.058
1337	1355	124	0.9463	0.000
1355	8169	124	0.761	0.000
1772	2081	124	0.815	-45.058
1355	1818	124	0.8944	-45.058
1772	8169	124	0.7395	0.000
1099	1818	124	0.9215	-0.000
1355	2081	124	0.7956	-45.058
1772	1818	124	0.8701	-45.058
1355	1772	124	0.92	0.000
4418	5078	126	0.8356	14.016
392	4418	126	0.8292	85.053
3937	16438	127	0.9224	-0.008
251	6861	127	0.884	-0.009
6527	15267	127	0.9325	0.000
6861	15267	127	0.9238	0.000
251	6527	127	0.8686	-0.009
251	3937	127	0.8035	-0.000
251	15267	127	0.8736	-0.009
251	16438	127	0.8095	-0.008
6527	6861	127	0.9389	0.000
7316	9273	131	0.7511	0.000
8888	9273	131	0.774	0.000
8888	8974	131	0.7875	0.036
7316	8888	131	0.7822	0.000
7316	9454	131	0.743	0.000
1295	5199	133	0.8616	0.000
5199	8500	133	0.8384	0.071
5199	6071	133	0.7138	-58.006
1295	8500	133	0.9772	0.071
1295	6071	133	0.8312	-58.005
931	1295	133	0.7095	14.016
154	639	134	0.8006	0.000
848	3896	134	0.8248	18.010
394	15913	134	0.7697	2.015
2014	4136	134	0.7815	0.000
1447	2014	134	0.8145	0.000
1932	2747	134	0.7685	-0.000
394	1932	134	0.7632	-2.016
9322	11224	134	0.768	14.016
3795	3896	134	0.7863	18.010
3795	8504	134	0.7899	18.010
3415	4136	134	0.7641	0.000
3795	4136	134	0.8045	18.010
1932	11759	134	0.7857	18.010
3896	11759	134	0.7731	2.015
1900	6919	134	0.856	-174.099
3896	8504	134	0.9143	0.000
848	4684	134	0.772	-0.000
639	1900	134	0.9495	0.046
2014	2272	134	0.785	0.000
639	6919	134	0.8522	-174.053
394	1900	134	0.7802	-17.964
848	3795	134	0.824	-0.000
2794	8504	134	0.7679	0.000
848	4136	134	0.8154	18.010
749	1900	134	0.7925	179.126
1176	1447	134	0.8453	-0.000
2014	6782	134	0.8169	0.000
4136	6782	134	0.8087	0.000
1447	11759	134	0.7712	2.016
1176	3896	134	0.8172	0.000
154	1900	134	0.8271	0.046
639	1932	134	0.7684	15.995
1176	11121	134	0.8602	26.015
1176	6760	134	0.8204	-18.010
1447	4136	134	0.8845	0.000
7494	9247	134	0.7684	14.016
11224	11759	134	0.8166	0.000
1447	3795	134	0.7846	-18.010
1176	2014	134	0.839	0.000
848	8504	134	0.8158	18.010
1932	15910	134	0.8125	-0.000
11121	12265	134	0.7922	-38.016
2014	3896	134	0.8138	0.000
3415	6782	134	0.8014	0.000
1447	3896	134	0.896	0.000
7375	15913	134	0.9127	0.011
7494	9322	134	0.8212	-0.000
6782	8504	134	0.8389	0.000
3896	4136	134	0.914	0.000
1447	8504	134	0.883	0.000
2014	8504	134	0.8011	0.000
639	749	134	0.7939	-179.080
4147	6760	134	0.8088	0.000
3415	8504	134	0.787	0.000
3896	6782	134	0.8032	0.000
848	1447	134	0.8862	18.010
4136	8504	134	0.8967	0.000
184	8117	135	0.8263	-0.000
3980	11745	136	0.7516	-58.042
3980	12284	136	0.9406	0.000
1703	6894	138	0.9185	0.000
481	2856	139	0.839	0.000
828	8667	139	0.8127	-0.000
3715	8667	139	0.7154	0.000
2856	3715	139	0.9359	0.000
2856	8667	139	0.7467	0.000
1709	4015	140	0.8515	0.000
8941	9246	140	0.8323	0.000
1788	2913	140	0.7109	0.000
1709	2913	140	0.871	0.000
9191	9246	140	0.886	0.000
8941	9168	140	0.7433	16.031
9168	11161	140	0.8097	0.000
4015	8917	140	0.7365	-0.036
2913	8917	140	0.718	-0.036
9168	9246	140	0.7872	-16.031
8941	9191	140	0.7791	0.000
8917	8941	140	0.7548	0.000
9168	9191	140	0.823	-16.031
1788	8917	140	0.7562	-0.036
1788	8941	140	0.7165	-0.036
2913	4015	140	0.8857	0.000
9191	11161	140	0.7211	16.031
13960	16312	142	0.7005	-1.979
16312	16480	142	0.9026	0.000
1298	1395	142	0.9249	0.000
806	1395	142	0.9429	0.000
806	9555	142	0.7487	14.052
9480	12235	142	1.0	0.000
6161	6630	142	0.784	-0.001
1395	13960	142	0.9186	16.031
6630	16312	142	0.7701	0.001
6161	16480	142	0.8962	0.000
1395	9480	142	0.8074	-0.000
9480	13960	142	0.852	16.031
1395	12235	142	0.8074	0.000
9555	16480	142	0.898	0.000
9555	16312	142	0.8941	0.000
1992	16312	142	0.895	0.000
12235	13960	142	0.852	16.031
1992	6161	142	0.8891	0.000
806	6161	142	0.7335	14.052
1298	13960	142	0.9268	16.031
1992	6630	142	0.7841	-0.001
1298	12235	142	0.8266	0.000
806	12235	142	0.8271	0.000
1992	13960	142	0.701	1.979
6630	16480	142	0.7773	0.001
9480	16478	142	0.7134	-1.979
806	13960	142	0.9247	16.031
1298	9480	142	0.8266	-0.000
12235	16478	142	0.7134	-1.979
1298	16312	142	0.7521	14.052
806	16312	142	0.7517	14.052
1992	16480	142	0.9154	0.000
1298	6161	142	0.7474	14.052
6630	9555	142	0.7453	0.001
8720	9555	142	0.712	0.098
6161	16312	142	0.8751	-0.000
13516	16478	142	0.7234	-0.000
1992	9555	142	0.905	0.000
13960	16480	142	0.7241	-1.979
806	9480	142	0.8271	-0.000
13960	16478	142	0.8193	-18.011
1298	9555	142	0.7594	14.052
806	1298	142	0.9372	0.000
6161	9555	142	0.856	-0.000
15145	16714	143	0.9763	-0.000
1538	14625	143	0.8594	0.094
