	feature_id	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final
2116	4458	79	Fatty acids	0.6818181818181818	Fatty esters	0.36363636363636365	Wax monoesters	0.36363636363636365	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105263463	SYBPSIUVPQXFOU-UHFFFAOYSA-N	InChI=1S/C14H29N/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15/h5-6H,2-4,7-15H2,1H3	CCCCC=CCCCCCCCCN	C14H29N	pos_1_1proton1methanol	211.22999992799998	tetradec-9-en-1-amine	SYBPSIUVPQXFOU	Fatty acids	Fatty acyls	Hydrocarbons	http://www.wikidata.org/entity/Q13861262	Monomorium floricola	960441.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	['Solenopsidini']	['Monomorium']	['Monomorium floricola']		['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']				6	1	6.5	1
2117	4458	79	Fatty acids	0.6818181818181818	Fatty esters	0.36363636363636365	Wax monoesters	0.36363636363636365	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105171891	MTUWTJGXAHFTPF-UHFFFAOYSA-N	InChI=1S/C14H29N/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15/h7-8H,2-6,9-15H2,1H3	CCCCCCC=CCCCCCCN	C14H29N	pos_1_1proton1methanol	211.22999992799998	tetradec-7-en-1-amine	MTUWTJGXAHFTPF	Fatty acids	Fatty acyls	Hydrocarbons	http://www.wikidata.org/entity/Q13861262	Monomorium floricola	960441.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	['Solenopsidini']	['Monomorium']	['Monomorium floricola']		['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']				6	1	6.5	1
2118	4452	182	Polyketides	0.75	Naphthalenes	0.25	Naphthalenes and derivatives	0.25	1.0	0.21499717	ISDB	http://www.wikidata.org/entity/Q104992409	FARVADBFLOKZOE-UHFFFAOYSA-N	InChI=1S/C17H18Cl2O7/c1-6-11(18)7-3-2-4-8(10(7)14(22)12(6)19)25-17-16(24)15(23)13(21)9(5-20)26-17/h2-4,9,13,15-17,20-24H,5H2,1H3	Cc1c(Cl)c(O)c2c(OC3OC(CO)C(O)C(O)C3O)cccc2c1Cl	C17H18Cl2O7		404.042958276	2-[(5,7-dichloro-8-hydroxy-6-methylnaphthalen-1-yl)oxy]-6-(hydroxymethyl)oxane-3,4,5-triol	FARVADBFLOKZOE	Polyketides	Naphthalenes	Naphthalenes and derivatives	http://www.wikidata.org/entity/Q164728	Rumex patientia	213388.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Caryophyllales']	['Polygonaceae']	['Rumiceae']	['Rumex']	['Rumex patientia']		['Eukaryota']									1	3	3.3599886894226074	1
2119	4451	673	Alkaloids	1.0	Peptide alkaloids	1.0	Simple amide alkaloids	1.0	1.0	0.23928733	ISDB	http://www.wikidata.org/entity/Q105352693	YRAPZWHYRUKISZ-XHNCKOQMSA-N	InChI=1S/C11H22N2O4/c1-5-7(3)9(10(14)12-16)13(17)11(15)8(4)6-2/h7-9,16-17H,5-6H2,1-4H3,(H,12,14)/t7-,8-,9+/m0/s1	CC[C@H](C)C(=O)N(O)[C@@H](C(=O)NO)[C@@H](C)CC	C11H22N2O4		246.15795718400003	(2R,3S)-N-hydroxy-2-[(2S)-N-hydroxy-2-methylbutanamido]-3-methylpentanamide	YRAPZWHYRUKISZ	Alkaloids	Peptide alkaloids	Simple amide alkaloids	http://www.wikidata.org/entity/Q53743	Albatrellus confluens	776389.0	['Eukaryota']	['Fungi']	['Basidiomycota']	['Agaricomycetes']	['Russulales']	['Albatrellaceae']	['Unknown']	['Albatrellus']	['Albatrellus confluens']		['Eukaryota']									1	3	3.4571492671966553	1
2121	4446	-1							3.0	0.47463936	ISDB	http://www.wikidata.org/entity/Q15424793	FLPXYDHRVFVGRJ-UHFFFAOYSA-N	InChI=1S/C18H37NO3/c1-15(21)10-8-6-4-2-3-5-7-9-11-16-12-13-18(22)17(14-20)19-16/h15-22H,2-14H2,1H3	CC(O)CCCCCCCCCCC1CCC(O)C(CO)N1	C18H37NO3		315.277344044	prosopine	FLPXYDHRVFVGRJ	Alkaloids	Lysine alkaloids	Piperidine alkaloids	http://www.wikidata.org/entity/Q12066488	Prosopis africana	999072.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Mimoseae']	['Prosopis']	['Prosopis africana']		['Eukaryota']									1	0	2.898557424545288	1
2124	4442	273	Terpenoids	1.0	Monoterpenoids	1.0	Monocyclic monoterpenoids	1.0	9.0	0.4571337	ISDB	http://www.wikidata.org/entity/Q105351678	YPHGCKOZJCGDTF-QMMMGPOBSA-N	InChI=1S/C8H12O/c1-7-2-4-8(6-9)5-3-7/h2,6,8H,3-5H2,1H3/t8-/m0/s1	CC1=CC[C@H](C=O)CC1	C8H12O		124.088815004	(1R)-4-methylcyclohex-3-ene-1-carbaldehyde	YPHGCKOZJCGDTF	Terpenoids	Monoterpenoids	Monocyclic monoterpenoids	http://www.wikidata.org/entity/Q2719041	Myrocarpus frondosus	57090.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Amburaneae']	['Myrocarpus']	['Myrocarpus frondosus']		['Eukaryota']									1	3	4.328534841537476	1
2125	4441	-1							3.0	0.6349264	ISDB	http://www.wikidata.org/entity/Q82470377	NKVUEIHJDGURIA-UHFFFAOYSA-N	InChI=1S/C16H30O3/c17-15-13-11-9-7-5-3-1-2-4-6-8-10-12-14-16(18)19/h15H,1-14H2,(H,18,19)	O=CCCCCCCCCCCCCCCC(=O)O	C16H30O3		270.21949482	16-oxohexadecanoic acid	NKVUEIHJDGURIA	Fatty acids	Fatty Acids and Conjugates	Dicarboxylic acids	http://www.wikidata.org/entity/Q306939	Apis cerana	625771.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Apidae']	['Apini']	['Apis']	['Apis cerana']		['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']					5	0	7.539705276489258	1
2126	4432	79	Fatty acids	0.6818181818181818	Fatty esters	0.36363636363636365	Wax monoesters	0.36363636363636365	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q110184983	NZHKUCFYLBRISS-UHFFFAOYSA-N	InChI=1S/C17H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-19-17-18/h17H,2-16H2,1H3	CCCCCCCCCCCCCCCCOC=O	C17H34O2	pos_1_1proton1ammonium	270.255880328	hexadecyl formate	NZHKUCFYLBRISS	Fatty acids	Fatty esters	Wax monoesters	http://www.wikidata.org/entity/Q839823	Lasius niger	915691.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	['Lasiini']	['Lasius']	['Lasius niger']		['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	['Lasiini']			7	3	8.5	1
2128	4429	91	Fatty acids	0.6346153846153846	Monoterpenoids	0.8076923076923077	Guaiane sesquiterpenoids	0.3269230769230769	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q61708203	LCFKURIJYIJNRU-ZETCQYMHSA-N	InChI=1S/C7H16O/c1-3-4-5-7(2)6-8/h7-8H,3-6H2,1-2H3/t7-/m0/s1	CCCC[C@H](C)CO	C7H16O	pos_1_1proton2acetonitrile	116.12011513200001	(2S)-2-methylhexan-1-ol	LCFKURIJYIJNRU	Fatty acids	Fatty acyls	Fatty alcohols	http://www.wikidata.org/entity/Q9708133	Cataglyphis isis	107891.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	['Formicini']	['Cataglyphis']	['Cataglyphis isis']		['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']				6	1	6.5	1
2136	4427	91	Fatty acids	0.6346153846153846	Monoterpenoids	0.8076923076923077	Guaiane sesquiterpenoids	0.3269230769230769	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q61708203	LCFKURIJYIJNRU-ZETCQYMHSA-N	InChI=1S/C7H16O/c1-3-4-5-7(2)6-8/h7-8H,3-6H2,1-2H3/t7-/m0/s1	CCCC[C@H](C)CO	C7H16O	pos_1_1proton2acetonitrile	116.12011513200001	(2S)-2-methylhexan-1-ol	LCFKURIJYIJNRU	Fatty acids	Fatty acyls	Fatty alcohols	http://www.wikidata.org/entity/Q9708133	Cataglyphis isis	107891.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	['Formicini']	['Cataglyphis']	['Cataglyphis isis']		['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']				6	1	6.5	1
2141	4426	244	Terpenoids	0.9285714285714286	Sesquiterpenoids	0.9285714285714286	Illudalane sesquiterpenoids	0.42857142857142855	7.0	0.23801197	ISDB	http://www.wikidata.org/entity/Q104946476	BVEBOMULMBWPIS-UHFFFAOYSA-N	InChI=1S/C14H18O/c1-9(2)12-5-4-11-6-7-14(15)10(3)13(11)8-12/h6-7,12,15H,1,4-5,8H2,2-3H3	C=C(C)C1CCc2ccc(O)c(C)c2C1	C14H18O		202.135765196	1-methyl-7-(prop-1-en-2-yl)-5,6,7,8-tetrahydronaphthalen-2-ol	BVEBOMULMBWPIS	Terpenoids	Sesquiterpenoids	Noreudesmane sesquiterpenoids	http://www.wikidata.org/entity/Q87645595	Pyrus vestita	3903537.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Maleae']	['Sorbus']	['Sorbus cuspidata']		['Eukaryota']									1	2	2.952047824859619	1
2145	4424	732	Shikimates and Phenylpropanoids	0.5	Xanthones	0.5	Plant xanthones	0.5	1.0	0.56643975	ISDB	http://www.wikidata.org/entity/Q105291136	VQACMSAVDRALKZ-DVXDRPHESA-N	InChI=1S/C18H16O11/c19-5-1-4-8(2-6(5)20)29-18-9(11(4)22)13(24)10(14(25)16(18)27)17-15(26)12(23)7(21)3-28-17/h1-2,7,12,15,17,19-21,23-27H,3H2/t7-,12+,15-,17+/m1/s1	O=c1c2cc(O)c(O)cc2oc2c(O)c(O)c([C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)c(O)c12	C18H16O11		408.069261332	1,3,4,6,7-pentahydroxy-2-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]xanthen-9-one	VQACMSAVDRALKZ	Shikimates and Phenylpropanoids	Xanthones	Plant xanthones	http://www.wikidata.org/entity/Q716542	Aquilaria sinensis	215671.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malvales']	['Thymelaeaceae']	['Unknown']	['Aquilaria']	['Aquilaria sinensis']		['Eukaryota']									1	3	4.765758991241455	1
2146	4420	273	Terpenoids	1.0	Monoterpenoids	1.0	Monocyclic monoterpenoids	1.0	9.0	0.4571337	ISDB	http://www.wikidata.org/entity/Q105351678	YPHGCKOZJCGDTF-QMMMGPOBSA-N	InChI=1S/C8H12O/c1-7-2-4-8(6-9)5-3-7/h2,6,8H,3-5H2,1H3/t8-/m0/s1	CC1=CC[C@H](C=O)CC1	C8H12O		124.088815004	(1R)-4-methylcyclohex-3-ene-1-carbaldehyde	YPHGCKOZJCGDTF	Terpenoids	Monoterpenoids	Monocyclic monoterpenoids	http://www.wikidata.org/entity/Q2719041	Myrocarpus frondosus	57090.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Amburaneae']	['Myrocarpus']	['Myrocarpus frondosus']		['Eukaryota']									1	3	4.328534841537476	1
2147	4416	244	Terpenoids	0.9285714285714286	Sesquiterpenoids	0.9285714285714286	Illudalane sesquiterpenoids	0.42857142857142855	29.0	0.63520694	ISDB	http://www.wikidata.org/entity/Q105172740	MUUFCNJBWLIDFJ-KCQAQPDRSA-N	InChI=1S/C15H18O2/c1-9-5-4-6-15(3)8-13-11(7-12(9)15)10(2)14(16)17-13/h4-6,12-13H,7-8H2,1-3H3/t12-,13-,15+/m0/s1	CC1=CC=C[C@]2(C)C[C@@H]3OC(=O)C(C)=C3C[C@@H]12	C15H18O2		230.130679816	(4aS,8aS,9aS)-3,5,8a-trimethyl-4H,4aH,9H,9aH-naphtho[2,3-b]furan-2-one	MUUFCNJBWLIDFJ	Terpenoids	Sesquiterpenoids	Eudesmane sesquiterpenoids	http://www.wikidata.org/entity/Q737745	Tubipora musica	552152.0	['Eukaryota']	['Metazoa']	['Cnidaria']	['Anthozoa']	['Alcyonacea']	['Tubiporidae']	['Unknown']	['Tubipora']	['Tubipora musica']		['Eukaryota']	['Metazoa']								2	2	5.540827751159668	1
2148	4414	147	Terpenoids	0.875	Sesquiterpenoids	0.875	Bisabolane sesquiterpenoids	0.6071428571428571	3.0	0.67786384	ISDB	http://www.wikidata.org/entity/Q27159767	LTMQZVLXCLQPCT-UHFFFAOYSA-N	InChI=1S/C13H18/c1-10-6-7-12-11(9-10)5-4-8-13(12,2)3/h6-7,9H,4-5,8H2,1-3H3	Cc1ccc2c(c1)CCCC2(C)C	C13H18		174.140850576	α-ionene	LTMQZVLXCLQPCT	Terpenoids	Sesquiterpenoids	Himachalane sesquiterpenoids	http://www.wikidata.org/entity/Q59420273	Feijoa sellowiana	9529.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Myrtales']	['Myrtaceae']	['Myrteae']	['Acca']	['Acca sellowiana']		['Eukaryota']									1	2	4.711455345153809	1
2151	4410	249	Fatty acids	1.0	Fatty Acids and Conjugates	1.0	Oxo fatty acids	0.7692307692307693	1.0	0.5914273	ISDB	http://www.wikidata.org/entity/Q82224551	QNAQCEOTTMFHDK-UHFFFAOYSA-N	InChI=1S/C14H26O3/c1-2-3-4-5-6-7-8-9-10-11-12-13(15)14(16)17/h2-12H2,1H3,(H,16,17)	CCCCCCCCCCCCC(=O)C(=O)O	C14H26O3		242.188194692	2-oxotetradecanoic acid	QNAQCEOTTMFHDK	Fatty acids	Fatty Acids and Conjugates	Oxo fatty acids	http://www.wikidata.org/entity/Q4119535	Plakortis angulospiculatus	248925.0	['Eukaryota']	['Metazoa']	['Porifera']	['Homoscleromorpha']	['Homosclerophorida']	['Plakinidae']	['Unknown']	['Plakortis']	['Plakortis angulospiculatus']		['Eukaryota']	['Metazoa']								2	3	5.86570930480957	1
2156	4403	10	Polyketides	0.08771929824561403	Naphthalenes	0.07017543859649122	Naphthoquinones	0.07017543859649122	3.0	0.28890917	ISDB	http://www.wikidata.org/entity/Q105224727	QNYCOKSQLWQILU-NVNXTCNLSA-N	InChI=1S/C16H11NO4/c18-11-4-1-10(2-5-11)3-8-15-17-14-7-6-12(19)9-13(14)16(20)21-15/h1-9,17,19H/b15-8-	O=C1C=CC(=C/C=C2/Nc3ccc(O)cc3C(=O)O2)C=C1	C16H11NO4		281.068807832	(2Z)-6-hydroxy-2-[2-(4-oxocyclohexa-2,5-dien-1-ylidene)ethylidene]-1H-3,1-benzoxazin-4-one	QNYCOKSQLWQILU				http://www.wikidata.org/entity/Q15507675	Avena byzantina	944133.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Poales']	['Poaceae']	['Poeae']	['Avena']	['Avena byzantina']		['Eukaryota']									1	0	2.155636787414551	1
2158	4402	498	Amino acids and Peptides	0.5	Small peptides	0.5	Aminoacids	0.5	2.0	0.34714016	ISDB	http://www.wikidata.org/entity/Q18358912	XWKKYVJREGXHFO-BYPYZUCNSA-N	InChI=1S/C7H11N3O2S/c1-10-3-9-6(13)5(10)2-4(8)7(11)12/h3-4,13H,2,8H2,1H3,(H,11,12)/t4-/m0/s1	Cn1cnc(S)c1C[C@H](N)C(=O)O	C7H11N3O2S		201.057197592	ovothiol A	XWKKYVJREGXHFO	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q939373	Evasterias troscheli	197640.0	['Eukaryota']	['Metazoa']	['Echinodermata']	['Asteroidea']	['Forcipulatida']	['Asteriidae']	['Unknown']	['Evasterias']	['Evasterias troschelii']		['Eukaryota']	['Metazoa']								2	3	4.888560771942139	1
2161	4374	91	Fatty acids	0.6346153846153846	Monoterpenoids	0.8076923076923077	Guaiane sesquiterpenoids	0.3269230769230769	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27294762	WGPCZPLRVAWXPW-UHFFFAOYSA-N	InChI=1S/C12H22O2/c1-2-3-4-5-6-7-8-11-9-10-12(13)14-11/h11H,2-10H2,1H3	CCCCCCCCC1CCC(=O)O1	C12H22O2	pos_1_1proton	198.16197994400002	γ-dodecalactone	WGPCZPLRVAWXPW	Fatty acids	Fatty esters	Lactones	http://www.wikidata.org/entity/Q1207403	Nothomyrmecia macrops	315578.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	['Unknown']	['Nothomyrmecia']	['Nothomyrmecia macrops']		['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']				6	1	6.5	1
2162	4333	51	Fatty acids	0.24	Sesquiterpenoids	0.12	Primary amides	0.12	3.0	0.25849512	ISDB	http://www.wikidata.org/entity/Q27116246	ILRSCQWREDREME-UHFFFAOYSA-N	InChI=1S/C12H25NO/c1-2-3-4-5-6-7-8-9-10-11-12(13)14/h2-11H2,1H3,(H2,13,14)	CCCCCCCCCCCC(N)=O	C12H25NO		199.19361442	lauramide	ILRSCQWREDREME	Fatty acids	Fatty amides	Primary amides	http://www.wikidata.org/entity/Q306939	Apis cerana	625771.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Apidae']	['Apini']	['Apis']	['Apis cerana']		['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']					5	3	7.533980369567871	1
2163	4311	365	Terpenoids	1.0	Sesquiterpenoids	1.0	Guaiane sesquiterpenoids	0.6666666666666666	1.0	0.5630928	ISDB	http://www.wikidata.org/entity/Q105215236	PURFAWWKECSNFN-IHWVXMPCSA-N	InChI=1S/C15H20O5/c1-7-4-5-15(20)8(2)6-10(16)11(9(3)14(18)19)13(17)12(7)15/h4,6,10-13,16-17,20H,3,5H2,1-2H3,(H,18,19)/t10-,11+,12+,13-,15+/m0/s1	C=C(C(=O)O)[C@@H]1[C@@H](O)C=C(C)[C@]2(O)CC=C(C)[C@@H]2[C@H]1O	C15H20O5		280.13107374	2-[(3aR,4S,5R,6S,8aS)-4,6,8a-trihydroxy-3,8-dimethyl-3a,4,5,6-tetrahydro-1H-azulen-5-yl]prop-2-enoic acid	PURFAWWKECSNFN	Terpenoids	Sesquiterpenoids	Guaiane sesquiterpenoids	http://www.wikidata.org/entity/Q15583890	Achillea coarctata	768348.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Anthemideae']	['Achillea']	['Achillea coarctata']		['Eukaryota']									1	3	4.752371311187744	1
2164	4274	755	Terpenoids	1.0	Apocarotenoids	1.0	Apocarotenoids (β-)	0.6666666666666666	6.0	0.3407568	ISDB	http://www.wikidata.org/entity/Q105346120	YBYNSVNTTWVJSX-JTQLQIEISA-N	InChI=1S/C12H18O3/c1-8-5-9(13)7-12(2,3)10(8)6-11(14)15-4/h5,10H,6-7H2,1-4H3/t10-/m0/s1	COC(=O)C[C@H]1C(C)=CC(=O)CC1(C)C	C12H18O3		210.12559443599997	methyl 2-[(1R)-2,6,6-trimethyl-4-oxocyclohex-2-en-1-yl]acetate	YBYNSVNTTWVJSX	Terpenoids	Apocarotenoids	Apocarotenoids(ε-)	http://www.wikidata.org/entity/Q7423902	Sargassum pallidum	917821.0	['Eukaryota']	['Unknown']	['Unknown']	['Phaeophyceae']	['Fucales']	['Sargassaceae']	['Unknown']	['Sargassum']	['Sargassum pallidum']		['Eukaryota']									1	2	3.3630270957946777	1
2165	4256	29	Terpenoids	0.9310344827586207	Sesquiterpenoids	0.9310344827586207	Eudesmane sesquiterpenoids	0.5689655172413793	16.0	0.3240772	ISDB	http://www.wikidata.org/entity/Q105036084	IAGCWXCETRNGGX-GGUBGCTKSA-N	InChI=1S/C15H22O5/c1-8-9-5-11-14(2,19)4-3-12(17)15(11,7-16)6-10(9)20-13(8)18/h10-12,16-17,19H,3-7H2,1-2H3/t10-,11-,12+,14-,15-/m1/s1	CC1=C2C[C@H]3[C@](CO)(C[C@H]2OC1=O)[C@@H](O)CC[C@@]3(C)O	C15H22O5		282.14672380400003	(4aS,5R,8S,8aS,9aR)-5,8-dihydroxy-8a-(hydroxymethyl)-3,5-dimethyl-4H,4aH,6H,7H,8H,9H,9aH-naphtho[2,3-b]furan-2-one	IAGCWXCETRNGGX	Terpenoids	Sesquiterpenoids	Eudesmane sesquiterpenoids	http://www.wikidata.org/entity/Q5367823	Chloranthus serratus	569909.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Chloranthales']	['Chloranthaceae']	['Unknown']	['Chloranthus']	['Chloranthus serratus']		['Eukaryota']									1	3	3.796308755874634	1
2166	4249	-1							9.0	0.48619053	ISDB	http://www.wikidata.org/entity/Q105252569	SGRUYFUVJPWQIO-DRZCJDIDSA-N	InChI=1S/C16H24O2/c1-9(2)16-13-6-11(4)15(18-5)8-12(13)10(3)7-14(16)17/h6,8-10,14,16-17H,7H2,1-5H3/t10-,14+,16+/m0/s1	COc1cc2c(cc1C)[C@@H](C(C)C)[C@H](O)C[C@@H]2C	C16H24O2		248.177630008	(1R,2R,4S)-1-isopropyl-6-methoxy-4,7-dimethyl-1,2,3,4-tetrahydronaphthalen-2-ol	SGRUYFUVJPWQIO	Terpenoids	Sesquiterpenoids	Cadinane sesquiterpenoids	http://www.wikidata.org/entity/Q2353959	Lemnalia cervicornis	4713433.0	['Eukaryota']	['Metazoa']	['Cnidaria']	['Anthozoa']	['Alcyonacea']	['Nephtheidae']	['Unknown']	['Lemnalia']	['Lemnalia cervicornis']		['Eukaryota']	['Metazoa']								2	0	3.9447622299194336	1
2167	4229	42	Terpenoids	0.2727272727272727	Monoterpenoids	0.2727272727272727	Acyclic monoterpenoids	0.13636363636363635	3.0	0.30744654	ISDB	http://www.wikidata.org/entity/Q105157758	LVAWHTOAFSCIIW-NEYBOIOJSA-N	InChI=1S/C10H16O6/c1-14-5-2-4-6-9(16-5)15-3-10(6,13)8(12)7(4)11/h4-9,11-13H,2-3H2,1H3/t4-,5+,6-,7+,8-,9+,10-/m1/s1	CO[C@@H]1C[C@H]2[C@H](O)[C@@H](O)[C@@]3(O)CO[C@@H](O1)[C@@H]23	C10H16O6		232.094688232	(1S,4S,5R,6S,7R,9S,11S)-9-methoxy-2,10-dioxatricyclo[5.3.1.0⁴,¹¹]undecane-4,5,6-triol	LVAWHTOAFSCIIW	Terpenoids	Monoterpenoids	Iridoids monoterpenoids	http://www.wikidata.org/entity/Q2110726	Ailanthus integrifolia	333756.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Simaroubaceae']	['Unknown']	['Ailanthus']	['Ailanthus integrifolia']		['Eukaryota']									1	2	3.2297861576080322	1
2169	4219	235	Terpenoids	1.0	Sesquiterpenoids	1.0	Capnellane sesquiterpenoids	0.8	18.0	0.6351408	ISDB	http://www.wikidata.org/entity/Q105176357	NAKBMNLPWOICPI-CTTWBBHYSA-N	InChI=1S/C15H24O2/c1-9-11(17)6-10-7-14(2)4-5-15(3,8-16)13(14)12(9)10/h10-13,16-17H,1,4-8H2,2-3H3/t10-,11-,12-,13+,14-,15+/m0/s1	C=C1[C@@H](O)C[C@H]2C[C@]3(C)CC[C@](C)(CO)[C@@H]3[C@@H]12	C15H24O2		236.177630008	(1R,2S,4S,6R,8S,11S)-11-(hydroxymethyl)-8,11-dimethyl-3-methylidenetricyclo[6.3.0.0²,⁶]undecan-4-ol	NAKBMNLPWOICPI	Terpenoids	Sesquiterpenoids	Capnellane sesquiterpenoids	http://www.wikidata.org/entity/Q1834027	Capnella imbricata	656523.0	['Eukaryota']	['Metazoa']	['Cnidaria']	['Anthozoa']	['Alcyonacea']	['Nephtheidae']	['Unknown']	['Capnella']	['Capnella imbricata']		['Eukaryota']	['Metazoa']								2	3	6.040563106536865	1
2170	4213	245	Shikimates and Phenylpropanoids	0.25	Small peptides	0.25	Isocoumarins	0.25	3.0	0.20351622	ISDB	http://www.wikidata.org/entity/Q105123883	JANONUPBHGWOBP-QMMMGPOBSA-N	InChI=1S/C10H11NO4/c11-8(10(14)15)5-6-2-1-3-7(4-6)9(12)13/h1-4,8H,5,11H2,(H,12,13)(H,14,15)/t8-/m0/s1	N[C@@H](Cc1cccc(C(=O)O)c1)C(=O)O	C10H11NO4		209.068807832	3-[(2S)-2-amino-2-carboxyethyl]benzoic acid	JANONUPBHGWOBP	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q15575562	Moraea galaxia	547334.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asparagales']	['Iridaceae']	['Irideae']	['Moraea']	['Moraea galaxia']		['Eukaryota']									1	2	2.814064860343933	1
2197	4200	583	Polyketides	1.0	Cyclic polyketides	1.0	2-pyrone derivatives	1.0	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q43035170	JUGNVZAVZDAHMJ-UPGMHYFXSA-N	InChI=1S/C20H36O6/c1-2-3-4-5-6-7-14(21)8-15(22)9-16(23)10-17-11-18-12-19(25-17)13-20(24)26-18/h14-19,21-23H,2-13H2,1H3/t14-,15-,16-,17-,18-,19+/m1/s1	CCCCCCC[C@@H](O)C[C@@H](O)C[C@@H](O)C[C@@H]1C[C@@H]2C[C@@H](CC(=O)O2)O1	C20H36O6	pos_2_2sodium	372.25118887199994	polyrhacitide B	JUGNVZAVZDAHMJ	Polyketides	Cyclic polyketides	2-pyrone derivatives	http://www.wikidata.org/entity/Q3651878	Polyrhachis lamellidens	507108.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	['Camponotini']	['Polyrhachis']	['Polyrhachis lamellidens']		['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']				6	3	7.5	1
